"Sample Date","Facility","Species","Salvage","Loss","Acrefeet"
2008-10-11,SWP,2,0,0.00,1072
1997-07-13,SWP,2,0,0.00,10712
1996-09-22,SWP,2,0,0.00,12465
1999-06-10,CVP,2,0,0.00,5607
2015-04-20,SWP,2,0,0.00,976
2016-06-13,SWP,2,0,0.00,6094
2003-12-15,CVP,2,0,0.00,8722
2014-06-30,SWP,2,0,0.00,434
1994-01-24,CVP,2,0,0.00,1584
2014-06-10,SWP,2,0,0.00,1717
2004-11-29,SWP,2,0,0.00,9113
2010-07-07,CVP,2,0,0.00,8338
2004-11-27,CVP,2,0,0.00,8557
2003-01-05,SWP,2,12,51.96,14516
2012-06-12,CVP,2,0,0.00,4885
2009-06-02,SWP,2,0,0.00,829
2015-08-07,CVP,2,0,0.00,612
2019-01-27,CVP,2,0,0.00,6871
2005-10-30,CVP,2,0,0.00,8778
2001-12-20,SWP,2,2,8.66,14034
2006-12-26,CVP,2,0,0.00,8562
2007-09-21,SWP,2,0,0.00,8373
2020-07-05,SWP,2,0,0.00,3742
2016-09-09,SWP,2,0,0.00,11878
2002-09-18,CVP,2,0,0.00,7909
2015-04-15,CVP,2,0,0.00,1956
2003-11-26,SWP,2,0,0.00,4943
2003-05-26,CVP,2,0,0.00,3353
2016-08-04,SWP,2,0,0.00,15297
2022-08-25,SWP,2,0,0.00,1610
1997-12-23,CVP,2,0,0.00,8160
2014-03-10,CVP,2,0,0.00,6598
2012-02-22,CVP,2,0,0.00,2218
2001-05-16,SWP,2,0,0.00,1163
2003-05-17,SWP,2,NS,0.00,0
1998-12-14,SWP,2,0,0.00,3873
1999-08-04,CVP,2,0,0.00,8730
1996-04-08,SWP,2,2,8.66,4862
2013-01-27,SWP,2,0,0.00,2974
1994-02-22,SWP,2,1,4.33,2267
2007-01-09,SWP,2,0,0.00,8908
1995-07-13,SWP,2,0,0.00,13332
1993-10-14,SWP,2,0,0.00,13155
2016-05-21,SWP,2,0,0.00,1493
2014-12-25,CVP,2,0,0.00,4939
2010-04-16,SWP,2,0,0.00,1313
2014-02-08,SWP,2,0,0.00,467
2015-12-13,SWP,2,0,0.00,373
2007-04-18,SWP,2,2,8.66,4757
1996-11-21,CVP,2,0,0.00,8276
2004-06-24,SWP,2,0,0.00,2616
2010-10-09,CVP,2,0,0.00,8120
2022-04-20,SWP,2,0,0.00,1022
1999-10-20,SWP,2,0,0.00,6758
2019-09-30,CVP,2,0,0.00,8537
2015-07-05,CVP,2,0,0.00,604
2019-12-12,CVP,2,0,0.00,6915
2012-01-11,SWP,2,0,0.00,6608
2002-05-17,CVP,2,0,0.00,1646
1995-06-14,CVP,2,0,0.00,7252
2010-02-27,CVP,2,8,5.44,7473
2009-11-05,CVP,2,0,0.00,6900
2006-02-16,SWP,2,0,0.00,14293
2006-06-17,SWP,2,0,0.00,10734
1994-04-21,CVP,2,0,0.00,1490
1994-09-06,SWP,2,0,0.00,11514
1999-01-15,SWP,2,0,0.00,4953
1994-04-06,SWP,2,3,12.99,763
2012-07-24,CVP,2,0,0.00,8707
2009-05-15,CVP,2,0,0.00,3584
2004-08-12,CVP,2,0,0.00,8780
2002-11-07,SWP,2,0,0.00,3172
2008-02-02,SWP,2,6,25.98,7810
2007-05-15,CVP,2,1,0.68,1692
2019-07-23,CVP,2,0,0.00,8530
1996-11-28,SWP,2,0,0.00,12545
2001-01-15,CVP,2,0,0.00,6320
2003-06-30,SWP,2,0,0.00,13146
1998-12-03,SWP,2,0,0.00,3708
2021-10-09,SWP,2,0,0.00,560
1994-12-31,SWP,2,0,0.00,12607
2021-09-08,CVP,2,0,0.00,3428
2020-02-10,SWP,2,0,0.00,6214
2020-03-13,CVP,2,8,5.44,5374
2009-06-29,SWP,2,0,0.00,2233
2014-03-15,CVP,2,0,0.00,5735
1995-06-22,SWP,2,0,0.00,4686
2006-07-14,CVP,2,0,0.00,8895
2021-05-22,CVP,2,0,0.00,1580
2004-10-23,CVP,2,0,0.00,8661
2010-10-03,CVP,2,0,0.00,8220
2016-11-06,SWP,2,0,0.00,13064
1993-10-29,SWP,2,0,0.00,11355
1993-12-30,CVP,2,0,0.00,7993
2014-09-24,SWP,2,0,0.00,2800
2018-03-13,CVP,2,16,10.88,5423
2002-08-18,SWP,2,0,0.00,13922
2001-04-03,SWP,2,15,64.95,6402
1996-12-13,SWP,2,0,0.00,12664
2012-02-23,SWP,2,0,0.00,2184
2012-07-19,SWP,2,0,0.00,12327
2022-03-28,CVP,2,0,0.00,1669
2009-11-26,SWP,2,0,0.00,6716
2019-05-30,SWP,2,0,0.00,4581
2019-03-31,SWP,2,12,51.96,11017
2000-09-22,CVP,2,0,0.00,8330
2012-09-21,SWP,2,0,0.00,6884
2010-05-05,CVP,2,0,0.00,1636
2020-08-05,SWP,2,0,0.00,2269
1997-10-10,SWP,2,0,0.00,13037
2000-01-19,SWP,2,0,0.00,12321
2019-12-05,SWP,2,0,0.00,14336
2009-12-27,SWP,2,0,0.00,7929
1998-03-16,CVP,2,0,0.00,3752
1996-10-08,SWP,2,0,0.00,13058
2011-11-29,SWP,2,0,0.00,6701
2022-08-15,CVP,2,0,0.00,5392
2000-01-26,SWP,2,12,51.96,14055
2021-01-02,CVP,2,0,0.00,1655
2002-10-29,CVP,2,0,0.00,4383
2006-01-03,SWP,2,0,0.00,8009
2015-12-31,CVP,2,0,0.00,5416
2016-12-30,CVP,2,0,0.00,7984
2003-04-01,SWP,2,9,38.97,10741
1994-08-03,SWP,2,0,0.00,3906
2013-03-19,CVP,2,0,0.00,3368
2013-10-03,CVP,2,0,0.00,5143
2014-08-18,SWP,2,0,0.00,2787
2004-12-30,SWP,2,0,0.00,9796
2019-01-13,SWP,2,0,0.00,5044
2000-11-03,CVP,2,0,0.00,8284
1994-10-05,SWP,2,0,0.00,2968
2005-02-28,CVP,2,0,0.00,8673
2014-10-11,CVP,2,0,0.00,1614
2017-09-10,CVP,2,0,0.00,8653
2021-07-21,SWP,2,0,0.00,186
2002-06-30,CVP,2,0,0.00,6711
2019-07-02,CVP,2,0,0.00,7036
1994-11-16,CVP,2,0,0.00,6765
2022-06-29,CVP,2,0,0.00,1800
2022-09-22,CVP,2,0,0.00,5353
2003-01-15,SWP,2,3,12.99,4817
2012-12-07,CVP,2,0,0.00,8665
2016-08-06,CVP,2,0,0.00,3336
1995-01-05,SWP,2,4,17.32,11418
1996-03-04,CVP,2,0,0.00,1029
2004-10-03,CVP,2,0,0.00,8787
2002-08-14,SWP,2,0,0.00,12725
2009-12-03,CVP,2,0,0.00,3945
2001-12-26,SWP,2,0,0.00,13979
1998-01-02,SWP,2,0,0.00,13754
2016-04-01,CVP,2,0,0.00,2001
2018-08-12,SWP,2,0,0.00,12225
2004-04-01,CVP,2,12,8.16,8710
2003-10-27,SWP,2,0,0.00,7375
2019-11-09,CVP,2,0,0.00,1738
2021-12-24,CVP,2,0,0.00,3371
2007-11-02,CVP,2,0,0.00,8326
2001-06-30,SWP,2,NS,0.00,0
2014-04-17,CVP,2,0,0.00,1958
2014-12-06,SWP,2,0,0.00,8825
2000-03-11,SWP,2,27,116.91,5393
2013-07-16,SWP,2,0,0.00,10229
2017-10-01,SWP,2,0,0.00,14172
2018-02-12,CVP,2,0,0.00,5408
2012-07-21,SWP,2,0,0.00,13483
2014-01-06,SWP,2,0,0.00,2259
2007-03-15,SWP,2,8,34.64,4839
1997-11-15,CVP,2,0,0.00,8395
2005-06-20,SWP,2,0,0.00,9975
2017-10-09,SWP,2,0,0.00,719
2011-01-24,CVP,2,0,0.00,8047
1996-07-03,CVP,2,0,0.00,8858
2003-03-12,CVP,2,36,24.48,8765
2000-02-19,SWP,2,73,316.09,16719
1995-09-15,CVP,2,0,0.00,8649
1994-10-02,SWP,2,0,0.00,7396
1999-10-03,SWP,2,0,0.00,13145
2003-12-05,SWP,2,0,0.00,4898
2017-12-01,SWP,2,0,0.00,13674
1997-03-19,SWP,2,0,0.00,7118
2010-10-06,CVP,2,0,0.00,8033
2017-11-03,SWP,2,0,0.00,2430
2014-10-01,SWP,2,0,0.00,1188
2014-10-29,SWP,2,0,0.00,744
2018-07-16,SWP,2,0,0.00,4626
2009-08-19,SWP,2,0,0.00,6891
2013-03-26,CVP,2,16,10.88,4992
2013-05-04,CVP,2,3,2.04,2684
2020-05-31,CVP,2,0,0.00,1798
2020-11-11,SWP,2,0,0.00,2326
1997-09-06,CVP,2,0,0.00,8603
2011-11-06,SWP,2,0,0.00,9992
2020-02-10,CVP,2,0,0.00,5215
2003-08-26,CVP,2,0,0.00,8587
2000-07-21,CVP,2,0,0.00,8610
2006-10-31,SWP,2,0,0.00,8695
2005-03-24,CVP,2,12,8.16,5764
2001-04-19,CVP,2,0,0.00,3576
2013-09-18,SWP,2,0,0.00,6171
2015-01-23,SWP,2,0,0.00,7565
2018-02-24,CVP,2,0,0.00,1730
2003-06-04,SWP,2,3,12.99,12843
1999-09-03,CVP,2,0,0.00,8735
2007-06-30,CVP,2,0,0.00,8789
2015-12-15,CVP,2,0,0.00,832
2016-08-05,CVP,2,0,0.00,3344
2018-10-28,CVP,2,0,0.00,8462
2008-12-23,SWP,2,0,0.00,1961
1997-11-08,CVP,2,0,0.00,8378
2009-06-18,SWP,2,0,0.00,970
2019-04-28,CVP,2,0,0.00,3452
2007-04-05,CVP,2,12,8.16,7087
2000-12-05,SWP,2,0,0.00,10290
2018-11-12,SWP,2,0,0.00,1661
2008-10-09,CVP,2,0,0.00,8501
2020-06-15,SWP,2,0,0.00,858
2014-11-29,SWP,2,0,0.00,5660
2016-04-09,CVP,2,0,0.00,1984
2011-09-22,CVP,2,0,0.00,8239
1997-07-04,SWP,2,0,0.00,11719
2019-01-20,SWP,2,0,0.00,4894
1996-02-10,CVP,2,0,0.00,8569
2017-06-18,CVP,2,0,0.00,8688
2021-05-26,SWP,2,0,0.00,637
2007-11-18,SWP,2,0,0.00,8104
2020-08-09,CVP,2,0,0.00,8547
1998-09-02,SWP,2,0,0.00,4969
2014-05-24,CVP,2,0,0.00,1607
2011-05-11,CVP,2,0,0.00,3711
2011-08-30,CVP,2,0,0.00,8266
2022-07-27,CVP,2,0,0.00,5377
2004-01-09,CVP,2,12,8.16,8666
2015-08-24,CVP,2,0,0.00,804
1994-11-22,SWP,2,0,0.00,4906
1995-02-11,CVP,2,0,0.00,8449
2006-08-17,SWP,2,0,0.00,13829
2022-01-23,CVP,2,0,0.00,8170
1999-05-02,CVP,2,0,0.00,3653
2016-11-29,SWP,2,0,0.00,13865
2020-06-03,SWP,2,0,0.00,772
2010-08-13,SWP,2,0,0.00,12775
2008-08-29,CVP,2,0,0.00,8733
2001-11-15,SWP,2,0,0.00,9142
2013-07-28,CVP,2,0,0.00,7136
1996-02-17,CVP,2,0,0.00,8802
2006-05-30,CVP,2,0,0.00,5687
1994-04-04,CVP,2,14,9.52,5093
2017-03-17,SWP,2,0,0.00,3449
2013-02-03,CVP,2,0,0.00,4279
2019-08-22,SWP,2,0,0.00,12117
2013-11-13,SWP,2,0,0.00,3825
1999-05-16,SWP,2,0,0.00,3127
2007-08-15,CVP,2,0,0.00,8809
2003-01-06,CVP,2,0,0.00,8320
2011-03-20,CVP,2,4,2.72,7028
2018-11-08,SWP,2,0,0.00,1193
2016-09-15,CVP,2,0,0.00,6568
2008-10-30,CVP,2,0,0.00,6964
2020-05-11,CVP,2,0,0.00,1960
2021-07-06,CVP,2,0,0.00,1602
2013-04-26,SWP,2,4,17.32,1775
2022-08-26,CVP,2,0,0.00,5374
2015-09-10,SWP,2,0,0.00,1927
2020-06-13,SWP,2,0,0.00,552
2015-07-13,CVP,2,0,0.00,608
2006-08-21,CVP,2,0,0.00,8691
2006-02-23,CVP,2,0,0.00,8585
2003-07-22,CVP,2,0,0.00,8695
2022-03-24,SWP,2,0,0.00,399
2016-06-16,SWP,2,0,0.00,5046
1996-01-30,CVP,2,156,106.08,8802
2014-05-25,CVP,2,0,0.00,1607
2016-07-13,SWP,2,0,0.00,14056
2019-06-10,CVP,2,0,0.00,8447
2020-12-28,CVP,2,0,0.00,1663
2003-05-07,SWP,2,0,0.00,1331
2003-05-30,CVP,2,0,0.00,7719
2012-10-29,SWP,2,0,0.00,7852
2002-04-28,SWP,2,0,0.00,1165
2004-12-21,SWP,2,0,0.00,11767
2000-12-20,CVP,2,0,0.00,8307
2013-12-31,SWP,2,0,0.00,2251
2000-06-06,CVP,2,0,0.00,3281
2008-07-15,SWP,2,0,0.00,4797
1999-08-31,CVP,2,0,0.00,8686
2012-08-05,CVP,2,0,0.00,8680
2016-02-05,CVP,2,0,0.00,3180
1996-02-13,SWP,2,20,86.60,4813
2022-05-16,SWP,2,NS,0.00,0
2022-03-10,CVP,2,0,0.00,1691
1995-06-10,SWP,2,9,38.97,7135
2010-12-18,SWP,2,0,0.00,11427
2022-07-29,SWP,2,0,0.00,1120
2013-11-22,SWP,2,0,0.00,2341
2015-01-06,CVP,2,0,0.00,3674
1995-01-22,CVP,2,0,0.00,8354
1996-05-12,SWP,2,1,4.33,1196
1995-08-27,SWP,2,0,0.00,12905
2007-08-29,SWP,2,0,0.00,10794
2011-10-07,SWP,2,0,0.00,11088
2018-12-08,SWP,2,0,0.00,9122
1997-05-08,CVP,2,0,0.00,2030
2002-04-30,SWP,2,0,0.00,1180
2016-05-22,SWP,2,0,0.00,3386
2000-03-19,SWP,2,6,25.98,13680
1998-10-09,CVP,2,0,0.00,8342
2000-06-28,SWP,2,0,0.00,7316
1995-02-26,SWP,2,12,51.96,5449
2000-11-14,SWP,2,0,0.00,10210
2011-07-24,CVP,2,0,0.00,8307
1996-08-14,SWP,2,0,0.00,12738
2017-11-05,SWP,2,0,0.00,2843
2018-01-17,CVP,2,0,0.00,7033
2000-05-27,SWP,2,0,0.00,2174
2011-12-21,CVP,2,0,0.00,7976
2018-07-01,SWP,2,0,0.00,496
2007-12-12,SWP,2,0,0.00,8573
2006-07-09,SWP,2,0,0.00,12705
2014-01-25,SWP,2,0,0.00,2927
2016-03-12,CVP,2,4,2.72,6799
2018-06-23,CVP,2,0,0.00,3798
1993-10-05,CVP,2,0,0.00,8790
2022-04-23,CVP,2,0,0.00,1772
1995-01-30,SWP,2,36,155.88,15848
1995-05-08,CVP,2,0,0.00,5673
1996-12-09,CVP,2,0,0.00,8200
2012-08-29,SWP,2,0,0.00,8704
2004-09-12,SWP,2,0,0.00,9356
2016-08-26,CVP,2,0,0.00,7035
2003-09-18,SWP,2,0,0.00,13309
2001-05-11,SWP,2,0,0.00,1443
2017-04-18,SWP,2,0,0.00,7028
1995-10-06,CVP,2,0,0.00,8577
2011-09-29,CVP,2,0,0.00,8236
2001-07-27,SWP,2,0,0.00,8798
1997-05-15,SWP,2,0,0.00,2799
2014-10-18,SWP,2,0,0.00,527
2022-09-14,CVP,2,0,0.00,5389
1994-11-25,SWP,2,0,0.00,5433
2004-04-29,CVP,2,NS,0.00,0
1993-12-02,CVP,2,0,0.00,8387
1995-06-25,CVP,2,0,0.00,8599
2009-05-20,SWP,2,0,0.00,1244
2015-10-07,SWP,2,0,0.00,364
2004-01-13,SWP,2,6,25.98,13760
2020-05-11,SWP,2,0,0.00,1418
2019-09-05,SWP,2,0,0.00,11110
2013-04-30,SWP,2,12,51.96,4657
1994-07-19,CVP,2,0,0.00,6344
2013-09-01,CVP,2,0,0.00,8345
2017-12-04,SWP,2,0,0.00,12626
2012-12-30,SWP,2,0,0.00,4368
2019-07-25,SWP,2,0,0.00,13299
2021-05-11,CVP,2,0,0.00,1590
2018-12-27,SWP,2,0,0.00,6818
2017-09-22,CVP,2,0,0.00,6958
2022-06-25,SWP,2,0,0.00,560
2022-09-04,CVP,2,0,0.00,3580
2007-11-16,CVP,2,0,0.00,5430
2001-07-03,SWP,2,0,0.00,1885
2018-03-05,CVP,2,0,0.00,3653
2021-10-10,SWP,2,0,0.00,560
2007-08-31,CVP,2,0,0.00,8715
2003-03-20,CVP,2,36,24.48,8585
2014-09-21,CVP,2,0,0.00,3264
2017-08-28,SWP,2,0,0.00,13628
2021-03-19,SWP,2,0,0.00,1874
2002-03-17,SWP,2,18,77.94,10944
2005-01-07,SWP,2,0,0.00,13183
2021-11-29,SWP,2,0,0.00,1034
2013-02-22,SWP,2,0,0.00,2348
2003-12-20,SWP,2,0,0.00,10969
2014-02-21,SWP,2,0,0.00,1839
2015-05-04,CVP,2,0,0.00,1132
2021-05-17,CVP,2,0,0.00,1598
2003-07-11,CVP,2,0,0.00,8480
1999-07-25,CVP,2,0,0.00,8749
1997-03-04,SWP,2,0,0.00,413
2010-11-08,SWP,2,0,0.00,9538
2000-07-04,CVP,2,0,0.00,8628
2016-10-13,SWP,2,0,0.00,3843
2003-04-16,SWP,2,NS,0.00,0
2015-06-26,SWP,2,0,0.00,373
2009-10-22,SWP,2,0,0.00,5773
2015-10-26,CVP,2,0,0.00,1891
1994-11-20,SWP,2,0,0.00,6276
2003-06-17,SWP,2,0,0.00,13031
2015-04-05,SWP,2,0,0.00,983
2003-08-23,SWP,2,0,0.00,13960
2001-07-01,SWP,2,NS,0.00,0
2017-03-03,CVP,2,0,0.00,7371
2004-02-09,CVP,2,0,0.00,7252
1995-08-07,SWP,2,0,0.00,10489
2011-12-22,SWP,2,0,0.00,8152
2017-10-20,SWP,2,0,0.00,621
2018-06-04,SWP,2,0,0.00,2228
2004-10-04,SWP,2,0,0.00,2914
1996-07-06,SWP,2,0,0.00,12513
2007-02-01,CVP,2,0,0.00,8653
2018-11-06,CVP,2,0,0.00,6878
2000-08-29,CVP,2,0,0.00,8646
2000-09-20,CVP,2,0,0.00,8486
2002-03-31,CVP,2,12,8.16,8303
2020-01-17,CVP,2,0,0.00,8153
2022-03-13,CVP,2,0,0.00,1553
2020-05-12,CVP,2,0,0.00,1893
2010-01-30,CVP,2,8,5.44,6599
2011-10-02,SWP,2,0,0.00,13328
2014-03-07,SWP,2,4,17.32,8185
1994-03-07,SWP,2,4,17.32,4800
1997-04-16,CVP,2,0,0.00,1492
1995-02-21,CVP,2,36,24.48,8284
2018-10-21,CVP,2,0,0.00,8420
1998-04-18,CVP,2,0,0.00,1680
2011-01-14,SWP,2,0,0.00,14704
2005-06-20,CVP,2,0,0.00,8624
2014-03-26,SWP,2,0,0.00,2008
2003-05-31,SWP,2,0,0.00,13135
2021-08-16,SWP,2,0,0.00,467
2015-03-27,SWP,2,0,0.00,1073
2009-10-19,CVP,2,0,0.00,8045
2011-02-14,SWP,2,4,17.32,13960
2002-10-16,SWP,2,0,0.00,1801
2003-03-26,SWP,2,6,25.98,12884
2020-07-02,CVP,2,0,0.00,6991
2022-04-16,CVP,2,0,0.00,1786
1995-09-11,CVP,2,0,0.00,8822
2012-05-17,CVP,2,0,0.00,8332
2007-01-01,CVP,2,0,0.00,8472
2007-12-06,CVP,2,0,0.00,7392
2012-11-12,SWP,2,0,0.00,3901
1997-12-15,CVP,2,0,0.00,8098
2019-04-04,SWP,2,2,8.66,6871
1997-12-28,SWP,2,0,0.00,13812
2019-12-10,CVP,2,0,0.00,6923
2005-03-24,SWP,2,0,0.00,8697
2003-02-20,CVP,2,0,0.00,8504
2017-07-01,SWP,2,0,0.00,13354
2000-06-23,CVP,2,0,0.00,8468
1998-06-29,CVP,2,0,0.00,8538
2014-03-06,SWP,2,4,17.32,4661
2016-01-19,SWP,2,0,0.00,4208
1995-06-08,SWP,2,0,0.00,7868
2001-01-20,SWP,2,0,0.00,3952
2011-03-22,CVP,2,0,0.00,6952
1996-08-11,CVP,2,0,0.00,8766
1995-12-29,CVP,2,0,0.00,8324
2017-07-16,SWP,2,0,0.00,13580
1997-06-18,SWP,2,0,0.00,9412
1997-07-19,CVP,2,12,8.16,8644
1995-04-24,CVP,2,0,0.00,7287
2001-04-04,CVP,2,48,32.64,6779
2009-11-08,CVP,2,0,0.00,6853
2013-06-14,CVP,2,0,0.00,1593
1997-09-03,SWP,2,0,0.00,11992
2008-08-20,CVP,2,0,0.00,7236
2014-06-28,CVP,2,0,0.00,342
1996-01-27,CVP,2,12,8.16,8572
1994-05-10,SWP,2,0,0.00,753
2008-10-23,CVP,2,0,0.00,7209
2001-04-18,CVP,2,12,8.16,5312
2013-07-31,CVP,2,0,0.00,6867
2014-12-12,SWP,2,0,0.00,12457
2017-10-22,SWP,2,0,0.00,1421
1998-10-28,CVP,2,0,0.00,8255
2015-08-07,SWP,2,0,0.00,654
2004-08-21,SWP,2,0,0.00,13683
2015-06-07,CVP,2,0,0.00,1313
2008-08-02,CVP,2,0,0.00,7303
2001-11-03,CVP,2,0,0.00,8203
2010-11-20,SWP,2,0,0.00,8913
2012-08-11,SWP,2,0,0.00,12409
2003-06-14,CVP,2,0,0.00,8642
2017-06-04,SWP,2,0,0.00,12606
2022-04-19,SWP,2,0,0.00,1034
2021-09-09,CVP,2,0,0.00,3458
2004-04-04,CVP,2,0,0.00,8292
2018-03-15,CVP,2,4,2.72,5568
1997-06-10,CVP,2,0,0.00,8930
2001-04-15,SWP,2,27,116.91,5633
2006-12-30,SWP,2,0,0.00,13161
2001-11-09,SWP,2,0,0.00,3986
1998-07-16,CVP,2,0,0.00,8452
2019-05-02,SWP,2,0,0.00,627
2004-08-22,CVP,2,0,0.00,8787
1996-06-06,CVP,2,0,0.00,8815
2012-11-20,CVP,2,0,0.00,6980
2006-05-10,SWP,2,6,25.98,651
2015-12-10,SWP,2,0,0.00,373
2007-09-02,SWP,2,0,0.00,11737
2001-05-17,SWP,2,0,0.00,1208
2013-09-20,CVP,2,0,0.00,5182
2012-04-04,SWP,2,0,0.00,546
2019-10-16,SWP,2,0,0.00,726
2002-07-06,CVP,2,0,0.00,8626
1999-05-23,SWP,2,12,51.96,2810
1999-02-14,CVP,2,0,0.00,8524
1997-04-07,SWP,2,0,0.00,5988
2013-07-08,CVP,2,0,0.00,7374
2008-02-20,CVP,2,0,0.00,5845
2000-08-29,SWP,2,0,0.00,13475
2018-07-06,CVP,2,0,0.00,6805
2021-10-03,SWP,2,0,0.00,560
1996-11-25,CVP,2,0,0.00,8210
2004-08-23,SWP,2,0,0.00,13731
2009-09-23,SWP,2,0,0.00,2207
2002-04-23,CVP,2,0,0.00,1740
2016-09-27,SWP,2,0,0.00,6655
2017-02-07,CVP,2,0,0.00,8093
2021-07-26,CVP,2,0,0.00,1597
2022-02-10,SWP,2,NS,0.00,0
1994-11-24,SWP,2,0,0.00,5452
2017-06-01,SWP,2,0,0.00,13142
2012-03-08,SWP,2,0,0.00,2928
1997-04-16,SWP,2,0,0.00,1618
2020-09-21,CVP,2,0,0.00,6284
2014-07-06,CVP,2,0,0.00,1605
1993-11-14,SWP,2,0,0.00,5628
1994-02-20,SWP,2,4,17.32,2955
2018-10-26,SWP,2,0,0.00,6130
2018-12-15,SWP,2,0,0.00,3704
2016-04-27,SWP,2,0,0.00,3036
2003-06-30,CVP,2,0,0.00,8613
2002-01-22,CVP,2,0,0.00,8263
2019-03-17,CVP,2,0,0.00,1621
2009-07-15,CVP,2,0,0.00,7931
2008-10-02,SWP,2,0,0.00,915
2014-09-08,CVP,2,0,0.00,200
2004-08-14,SWP,2,0,0.00,13726
1999-05-18,CVP,2,29,19.72,2684
1997-09-29,SWP,2,0,0.00,12418
1995-07-20,SWP,2,0,0.00,9582
1996-02-09,CVP,2,0,0.00,8619
2018-05-18,SWP,2,0,0.00,2122
1996-10-29,SWP,2,0,0.00,9942
2002-10-29,SWP,2,0,0.00,8856
2014-12-06,CVP,2,0,0.00,1873
2010-03-01,SWP,2,0,0.00,7602
2012-02-25,CVP,2,0,0.00,1979
2018-11-11,SWP,2,0,0.00,1673
1996-03-08,SWP,2,1,4.33,3100
2009-07-19,SWP,2,0,0.00,14391
2007-06-22,SWP,2,0,0.00,1852
2002-01-24,SWP,2,4,17.32,14593
2011-08-26,SWP,2,0,0.00,14025
1996-08-23,CVP,2,0,0.00,8826
2009-11-05,SWP,2,0,0.00,1675
2018-01-24,CVP,2,0,0.00,7005
2002-12-08,CVP,2,0,0.00,5388
1999-08-04,SWP,2,0,0.00,13031
2000-11-05,CVP,2,0,0.00,8337
2001-08-31,SWP,2,0,0.00,5973
2013-01-31,CVP,2,0,0.00,3860
2004-07-29,SWP,2,0,0.00,12982
1997-11-30,CVP,2,0,0.00,8001
2009-02-12,CVP,2,4,2.72,4003
1993-11-15,SWP,2,0,0.00,5578
2022-09-12,CVP,2,0,0.00,5363
2010-04-05,SWP,2,0,0.00,1344
2000-05-09,SWP,2,0,0.00,2285
2020-04-23,SWP,2,1,4.33,1597
2014-08-31,SWP,2,0,0.00,4606
2016-01-12,SWP,2,0,0.00,5020
1997-11-06,CVP,2,0,0.00,8508
2004-04-02,SWP,2,0,0.00,7253
2008-11-20,CVP,2,0,0.00,5386
2002-05-14,SWP,2,6,25.98,1285
2012-07-06,SWP,2,0,0.00,9790
2020-12-03,SWP,2,0,0.00,3845
2004-06-26,CVP,2,0,0.00,8499
2004-09-22,CVP,2,0,0.00,8752
2002-06-18,SWP,2,0,0.00,4806
2017-08-01,CVP,2,0,0.00,8674
1995-03-25,CVP,2,0,0.00,1776
2000-08-30,SWP,2,0,0.00,13558
2020-02-05,SWP,2,0,0.00,5062
2022-09-24,SWP,2,0,0.00,2910
2017-05-23,CVP,2,0,0.00,3694
2013-09-04,CVP,2,0,0.00,6545
2020-09-15,SWP,2,0,0.00,2826
2008-02-14,CVP,2,4,2.72,7286
1997-08-10,SWP,2,0,0.00,738
2015-02-15,CVP,2,0,0.00,1641
2006-06-11,SWP,2,0,0.00,4931
1998-06-28,SWP,2,0,0.00,8219
2012-06-27,CVP,2,0,0.00,5413
2020-11-10,CVP,2,0,0.00,1906
2005-05-14,CVP,2,0,0.00,1795
1998-07-10,SWP,2,0,0.00,8290
2006-12-13,CVP,2,0,0.00,8441
1998-07-09,SWP,2,0,0.00,4443
1997-11-08,SWP,2,0,0.00,6238
1994-11-07,CVP,2,0,0.00,2011
2013-07-20,CVP,2,0,0.00,7974
2019-05-23,CVP,2,0,0.00,2733
2003-04-26,CVP,2,0,0.00,1704
2013-02-10,SWP,2,0,0.00,2998
2016-01-02,CVP,2,0,0.00,3799
1998-08-29,SWP,2,0,0.00,8190
2008-05-09,SWP,2,0,0.00,1284
1994-07-10,CVP,2,0,0.00,6681
1995-11-04,CVP,2,0,0.00,8471
1996-04-29,CVP,2,0,0.00,1725
2006-07-24,SWP,2,0,0.00,12976
2007-06-04,SWP,2,NS,0.00,0
1994-05-12,CVP,2,0,0.00,2055
2006-05-03,SWP,2,0,0.00,1264
2016-12-07,CVP,2,0,0.00,4858
2006-08-27,SWP,2,0,0.00,14449
1997-07-09,CVP,2,0,0.00,8400
2006-02-16,CVP,2,0,0.00,8606
2006-06-29,SWP,2,0,0.00,3869
2009-11-04,SWP,2,0,0.00,1743
2002-07-22,SWP,2,0,0.00,13110
2014-05-07,CVP,2,0,0.00,1985
2016-01-26,CVP,2,0,0.00,4173
2013-05-02,CVP,2,4,2.72,6258
2021-01-09,SWP,2,0,0.00,7108
2018-11-18,SWP,2,0,0.00,1931
1999-02-24,SWP,2,0,0.00,5537
2004-01-30,CVP,2,0,0.00,8644
2011-11-04,CVP,2,0,0.00,8168
2014-09-17,CVP,2,0,0.00,3741
2011-02-07,SWP,2,0,0.00,11857
2015-01-19,SWP,2,0,0.00,6525
2016-08-18,CVP,2,0,0.00,6646
2000-10-21,CVP,2,0,0.00,8388
1997-08-27,CVP,2,0,0.00,8728
2018-01-30,SWP,2,0,0.00,5726
2022-07-20,CVP,2,0,0.00,5334
1994-02-11,SWP,2,0,0.00,5605
2017-03-18,SWP,2,0,0.00,291
2001-08-01,SWP,2,0,0.00,10109
2018-11-25,SWP,2,0,0.00,4110
2005-12-07,SWP,2,0,0.00,13673
