Date,Year,Month,Specices,Run,Salvage1,Salvage2,OMR,TPR,HRO,Flow.Vernalis,FRE,TEMP PPT,TEMP VER
1995/11/30,1995,November,Salmon,Fall,0,0,-2734.333333,,1328.466667,2713.565217,,,
1995/12/31,1995,December,Salmon,Fall,0,12,-2395.83871,,42.83870968,2526.862069,,,
1996/1/31,1996,January,Salmon,Fall,20,36,-7256.129032,4268.37931,5736.344828,2683.16129,,,
1996/2/29,1996,February,Salmon,Fall,66,804,142.137931,3587.37931,2978.724138,10705.7931,,,
1996/3/31,1996,March,Salmon,Fall,24,0,3977.714286,738.9032258,2656.806452,14468.3871,14243.5625,,
1996/4/30,1996,April,Salmon,Fall,45,1440,74,2401,1777.3,7218.9,,,
1996/5/31,1996,May,Salmon,Fall,4368,9372,-344,2073.774194,2568.83871,8349.612903,4443.8,,
1996/6/30,1996,June,Salmon,Fall,1402,2592,-7155.666667,4415.533333,5014.133333,3951.8,,,
1996/7/31,1996,July,Salmon,Fall,14,0,-8369.677419,4448.612903,5996.580645,2475.774194,,,
1996/8/31,1996,August,Salmon,Fall,0,0,-3696.129032,4377.741935,6175.709677,2340.862069,,,
1996/9/30,1996,September,Salmon,Fall,10,0,-7399.333333,4289.933333,5802.666667,2415.033333,,,
1996/10/31,1996,October,Salmon,Fall,3,24,-7569.354839,4163.290323,5472.645161,2750.032258,,,
1996/11/30,1996,November,Salmon,Fall,106,156,-7870,4250.482759,5830.866667,2792.333333,,,
1996/12/31,1996,December,Salmon,Fall,4,36,-1411.064516,4228.066667,3619.580645,11140.22581,4040.290323,,
1997/1/31,1997,January,Salmon,Fall,10,168,21080.32258,3073.333333,1693.111111,32469.03226,101132.2903,,
1997/2/28,1997,February,Salmon,Fall,18,0,20630.71429,555.6071429,1574.535714,32138.92857,36378.15385,,
1997/3/31,1997,March,Salmon,Fall,15,234,1107.935484,4320.666667,2702.8,13262.74194,,,
1997/4/30,1997,April,Salmon,Fall,124.4,612,-3661.733333,2752.103448,1834.448276,4698.266667,,,
1997/5/31,1997,May,Salmon,Fall,2445.1,11916,-2312.612903,1744.419355,1330.419355,4625.774194,,,
1997/6/30,1997,June,Salmon,Fall,563,3716,-5584,4457.266667,2575.466667,2859.633333,,,
1997/7/31,1997,July,Salmon,Fall,30,0,-5388.064516,4413.833333,5265.966667,1866.2,,,
1997/8/31,1997,August,Salmon,Fall,0,12,-5400.344828,4430.290323,4359.225806,1705.612903,,,
1997/9/30,1997,September,Salmon,Fall,9,24,-5909.666667,4318.586207,5690.758621,1955.2,,,
1997/10/31,1997,October,Salmon,Fall,0,48,-5164.516129,4223.206897,4466.586207,2556.322581,,,
1997/11/30,1997,November,Salmon,Fall,0,24,-5784.666667,4184.37037,5022.222222,2133.7,,,
1997/12/31,1997,December,Salmon,Fall,0,12,-8471.612903,3899.774194,6721.516129,2014.774194,,,
1998/1/31,1998,January,Salmon,Fall,126,49260,-3268.870968,3881,3194.483871,5622.354839,47796.0625,,
1998/2/28,1998,February,Salmon,Fall,108,37644,13019.71429,2948.178571,131.1785714,28044.85714,113780.8214,,
1998/3/31,1998,March,Salmon,Fall,0,3522,8189.354839,2072.766667,240.8,19378.48387,38892.05556,,
1998/4/30,1998,April,Salmon,Fall,0,2068,9883.666667,1375.481481,17.62068966,21840.8,14867.54545,,
1998/5/31,1998,May,Salmon,Fall,1406,27888,5840.967742,1962.333333,423.5714286,17833.74194,5061,,
1998/6/30,1998,June,Salmon,Fall,1458,12432,3906.4,2866.344828,2158.172414,18023.5,11916.875,,
1998/7/31,1998,July,Salmon,Fall,120,168,-897.4193548,4056.774194,3470.354839,14312.72414,,,
1998/8/31,1998,August,Salmon,Fall,0,0,-5917.741935,4372.225806,4395.258065,5525.533333,,,
1998/9/30,1998,September,Salmon,Fall,0,0,-5534.666667,4342.703704,4335.291667,5334.766667,,,
1998/10/31,1998,October,Salmon,Fall,6,0,-5418.387097,4550.451613,5465.612903,5715.258065,,,
1998/11/30,1998,November,Salmon,Fall,10,48,-2411.836667,2506.48,2358.233333,3586.551724,,,
1998/12/31,1998,December,Salmon,Fall,0,0,40.62580645,23.61290323,2144.387097,4117.774194,831.25,,
1999/1/31,1999,January,Salmon,Fall,26,2112,-1700,2911.5,1352.566667,4377.129032,,,
1999/2/28,1999,February,Salmon,Fall,829.3,38016,1110.309643,4268.62963,928.4285714,10976.10714,31318.36842,,52.03064516
1999/3/31,1999,March,Salmon,Fall,1166,6296,-1865.677419,4069.709677,3139.846154,8300.83871,18881.92857,,53.70952381
1999/4/30,1999,April,Salmon,Fall,5646,10489.7,-1332.723333,1741.851852,2936.933333,6188.433333,,,57.47517434
1999/5/31,1999,May,Salmon,Fall,17470,31080.3,-1062.387097,1647.357143,1545.785714,5676.258065,,,62.33293011
1999/6/30,1999,June,Salmon,Fall,458,12228,-3542.7,3305.833333,956.4666667,3134.066667,,,68.29611111
1999/7/31,1999,July,Salmon,Fall,48,36,-7621.935484,4393.230769,6019.129032,2192.516129,,,73.9477027
1999/8/31,1999,August,Salmon,Fall,36,36,-9896.129032,4351.451613,6505.903226,1934.677419,,,73.61648649
1999/9/30,1999,September,Salmon,Fall,40,0,-9534.666667,4235.633333,6828.6,1987,,,71.31061453
1999/10/31,1999,October,Salmon,Fall,0,0,-6476.451613,4249.032258,4935.677419,2413.580645,,,64.20054127
1999/11/30,1999,November,Salmon,Fall,0,24,-6608,4211.633333,5222.966667,2208.517241,,,56.9627972
1999/12/31,1999,December,Salmon,Fall,6,0,-4484.677419,2543.935484,3803.612903,1736.258065,,,49.08010899
2000/1/31,2000,January,Salmon,Fall,10,744,-7390.645161,3204.774194,6439.064516,2092.806452,,,51.44341927
2000/2/29,2000,February,Salmon,Fall,5906,26728,-6536.62069,4107.655172,7330.896552,7349.034483,56592.47059,,54.23599398
2000/3/31,2000,March,Salmon,Fall,1590,5400,-2140.225806,3380.870968,5578.483871,12360.64516,56885.64706,,55.22005731
2000/4/30,2000,April,Salmon,Fall,4121,6984,-4253.6,2206.733333,3032.9,5447.966667,,,61.69830508
2000/5/31,2000,May,Salmon,Fall,7662,9076,-2210.177419,1234.967742,1588.806452,4881.741935,,,64.77605442
2000/6/30,2000,June,Salmon,Fall,3932.8,1824,-6622,3044.566667,4234.166667,2910.833333,,,72.95827538
2000/7/31,2000,July,Salmon,Fall,33,36,-9283.870968,4318.516129,5827.032258,1959.193548,,,75.60108108
2000/8/31,2000,August,Salmon,Fall,15,0,-9410.322581,4388.4,6132.3,2108.483871,,,74.55833333
2000/9/30,2000,September,Salmon,Fall,507.5,192,-9156,4254.866667,6517.5,2322.7,,,58.7932299
2000/10/31,2000,October,Salmon,Fall,176,36,-7663.870968,4208.032258,4987.387097,2807,,,63.00845839
2000/11/30,2000,November,Salmon,Fall,12,12,-8135,4060.966667,5414.266667,2412.733333,,,53.3150838
2000/12/31,2000,December,Salmon,Fall,1,0,-6412.580645,3910.419355,4752.580645,2212.225806,,,50.49521127
2001/1/31,2001,January,Salmon,Fall,0,0,-3604.096774,2737.096774,3925.258065,2457.903226,,,48.28319892
2001/2/28,2001,February,Salmon,Fall,15,120,-6080.714286,3519.428571,4696.857143,3191.857143,,,51.48922156
2001/3/31,2001,March,Salmon,Fall,1417,1404,-4948.16129,1883.193548,5867.064516,3559.290323,,,60.58075881
2001/4/30,2001,April,Salmon,Fall,7807,12924,-2697.233333,2177.366667,1655.233333,3078.666667,,,61.81120448
2001/5/31,2001,May,Salmon,Fall,5586,2274,-715.7419355,856.7096774,550,3589.103448,,,68.78048452
2001/6/30,2001,June,Salmon,Fall,0,516,-3217,2753.566667,151.1,1623.166667,,,74.18477654
2001/7/31,2001,July,Salmon,Fall,0,0,-7101.290323,4135.451613,3523.548387,1401.419355,,,76.66904441
2001/8/31,2001,August,Salmon,Fall,0,12,-8411.290323,4130.322581,4042.096774,1339.83871,,,76.12483131
2001/9/30,2001,September,Salmon,Fall,0,0,-7682.333333,4080.833333,3574.466667,1379.5,,,72.16648122
2001/10/31,2001,October,Salmon,Fall,0,0,-4580.645161,3532.451613,980.7096774,1891.419355,,,65.1120108
2001/11/30,2001,November,Salmon,Fall,0,0,-6505.633333,3749.233333,3229.566667,2063.466667,,,57.8448324
2001/12/31,2001,December,Salmon,Fall,0,0,-7872.935484,3670.806452,6123.935484,2100.83871,,,50.62643052
2002/1/31,2002,January,Salmon,Fall,18,264,-8021.290323,4143.193548,6456.774194,2697.032258,14884.42857,,50.09402174
2002/2/28,2002,February,Salmon,Fall,13,72,-7401.071429,3471.678571,4942.321429,1894.714286,,,54.10747384
2002/3/31,2002,March,Salmon,Fall,5,180,-6492.258065,4174.83871,3892.709677,2131.419355,,,58.24175676
2002/4/30,2002,April,Salmon,Fall,282,1429,-4028.233333,2140.966667,2104.066667,2603.833333,,,63.15602241
2002/5/31,2002,May,Salmon,Fall,1630,1537,-2030.645161,855.1290323,625.2258065,2798.354839,,,66.14783784
2002/6/30,2002,June,Salmon,Fall,32,636,-5039.633333,2418.933333,2146.466667,1428.2,,,74.25408451
2002/7/31,2002,July,Salmon,Fall,0,12,-10819.35484,4347.580645,6222.419355,1273.645161,,,77.27530529
2002/8/31,2002,August,Salmon,Fall,15,12,-11074.23077,4329.258065,6732.709677,1149.806452,,,75.48459459
2002/9/30,2002,September,Salmon,Fall,0,0,-8607,4277.833333,4131.333333,1161.233333,,,72.2320781
2002/10/31,2002,October,Salmon,Fall,0,160,-4541.290323,4080.354839,1728.322581,1562.967742,,,63.29505495
2002/11/30,2002,November,Salmon,Fall,4,143,-5820.869565,3664.466667,3143.833333,1619.2,,,56.1013947
2002/12/31,2002,December,Salmon,Fall,0,2,-5764.193548,3327.387097,4136.451613,1950.193548,6214,,50.83980978
2003/1/31,2003,January,Salmon,Fall,24,36,-8268.387097,4254.290323,5783.064516,1929.935484,13238.22222,,52.60458839
2003/2/28,2003,February,Salmon,Fall,87,1356,-9086.071429,4265.964286,6351.25,1921.035714,,,53.8922619
2003/3/31,2003,March,Salmon,Fall,80,372,-8737.741935,4346.935484,6253.677419,2188.903226,,,60.55966851
2003/4/30,2003,April,Salmon,Fall,490,1044,-4513.733333,1896.033333,2546.5,2655.466667,,,61.01986014
2003/5/31,2003,May,Salmon,Fall,1061,1284,-1994.870968,1462.16129,879.8709677,2691.258065,113,,67.09702703
2003/6/30,2003,June,Salmon,Fall,278,264,-4275,4405.166667,5929.5,2229.433333,,,71.11478382
2003/7/31,2003,July,Salmon,Fall,0,0,-4330,4192.290323,6592.387097,1481.387097,,,77.79905533
2003/8/31,2003,August,Salmon,Fall,0,0,-4529.032258,4300.483871,6954.354839,1430.806452,,,75.98679245
2003/9/30,2003,September,Salmon,Fall,0,0,-4518.666667,4143.866667,6718.633333,1382.466667,,,72.95784314
2003/10/31,2003,October,Salmon,Fall,0,12,-3919.032258,4292.580645,2934.645161,1927.451613,,,65.15399188
2003/11/30,2003,November,Salmon,Fall,0,13,-5287.931034,4316.066667,3762.1,1694.233333,,,54.57663421
2003/12/31,2003,December,Salmon,Fall,0,0,-5681.806452,4142.677419,4204.516129,1515.37931,,,51.46005398
2004/1/31,2004,January,Salmon,Fall,0,24,-7421.290323,4349.266667,6919.566667,1684.354839,1691.666667,,50.04414536
2004/2/29,2004,February,Salmon,Fall,24,360,-3802.413793,3960.62069,6367.448276,2124.965517,65151.6,,53.38933718
2004/3/31,2004,March,Salmon,Fall,2298,14184,-2749,4134.129032,6881.645161,3273.677419,39099.1,,61.10888291
2004/4/30,2004,April,Salmon,Fall,1045,1470,-1498.238095,1952.166667,2067,2758.6,,,63.44774648
2004/5/31,2004,May,Salmon,Fall,599,1872,-2150.083871,959.3225806,732.6129032,2683.419355,,,68.31725067
2004/6/30,2004,June,Salmon,Fall,66,312,-6276.827586,3625.866667,1597.166667,1466.1,,,72.99059334
2004/7/31,2004,July,Salmon,Fall,0,12,-8263.548387,4366.322581,6208.032258,1146.483871,,,76.8097166
2004/8/31,2004,August,Salmon,Fall,0,0,-4668.387097,4429.709677,6593.096774,1136.645161,,,76.33346829
2004/9/30,2004,September,Salmon,Fall,0,0,-5040,4384.933333,5030.133333,1125.1,,,71.54614306
2004/10/31,2004,October,Salmon,Fall,0,0,-5577.096774,4355.709677,2764.870968,1768.290323,,,63.71629834
2004/11/30,2004,November,Salmon,Fall,0,1,-5735,4290.033333,3826.033333,1622.933333,,,54.81509168
2004/12/31,2004,December,Salmon,Fall,0,0,-5189.032258,3793.645161,4284.354839,1567.483871,,,49.95477793
2005/1/31,2005,January,Salmon,Fall,18,145,-7696.774194,4077.322581,7783.16129,5011.16129,,,49.31214575
2005/2/28,2005,February,Salmon,Fall,216,1968,-5079.071429,3888.75,4987,5373.25,,,54.54910448
2005/3/31,2005,March,Salmon,Fall,96,1236,-1725.032258,3376.548387,3620.516129,7547.387097,,,57.11967655
2005/4/30,2005,April,Salmon,Fall,690,1981,-286.1666667,2117.466667,3759.5,9974.233333,,,57.12164804
2005/5/31,2005,May,Salmon,Fall,3903,5768,1710.129032,1076.233333,1866.4,10466.74194,21322.5,,61.05215633
2005/6/30,2005,June,Salmon,Fall,1737,1572,-2624.433333,4167,5492.666667,10316.93333,,,65.62795549
2005/7/31,2005,July,Salmon,Fall,12,48,-7412.258065,4374.258065,7121.129032,4741.806452,,,72.59015048
2005/8/31,2005,August,Salmon,Fall,0,0,-4289.032258,4408.16129,7057.354839,2769.225806,,,74.3477551
2005/9/30,2005,September,Salmon,Fall,0,0,-8404.4,4361.633333,7117.9,2297.733333,,,70.16555091
2005/10/31,2005,October,Salmon,Fall,0,0,-10124.83871,4335.290323,6315.580645,2362.866667,,,63.68484438
2005/11/30,2005,November,Salmon,Fall,0,0,-8316.333333,4279.033333,5262.1,2027.862069,,,56.15855355
2005/12/31,2005,December,Salmon,Fall,0,12,-8057.419355,4267.645161,6520.903226,3515.935484,53742.14286,,51.49959677
2006/1/31,2006,January,Salmon,Fall,174,796.8,-333.0357143,3910.709677,3203.580645,13192.90323,78763.31818,,50.81372283
2006/2/28,2006,February,Salmon,Fall,9,120,-4718.142857,4313.785714,4832.857143,6494,11745.25,,52.16512668
2006/3/31,2006,March,Salmon,Fall,54,252,551.3935484,3256.193548,2727.354839,11759.83871,35220.33333,,52.50960758
2006/4/30,2006,April,Salmon,Fall,132,1,12837,814.7333333,2721.666667,28148.86667,56452.86667,55.48022284,57.8599162
2006/5/31,2006,May,Salmon,Fall,174,3587,11486.12903,1799.548387,1904.419355,26699.3871,12286.6,64.92262873,64.03929539
2006/6/30,2006,June,Salmon,Fall,4881,24723,1300.5,3356.566667,3637.633333,16067.26667,,71.54957865,68.52903226
2006/7/31,2006,July,Salmon,Fall,132,660,-5785.16129,4395.483871,6829.83871,5811.928571,,75.5129927,73.8171159
2006/8/31,2006,August,Salmon,Fall,0,0,-9957.419355,4393.258065,7104.129032,3663.258065,,70.97055118,71.19798116
2006/9/30,2006,September,Salmon,Fall,0,0,-9829.666667,4370.633333,7075.033333,3058.166667,,69.50339463,67.39437412
2006/10/31,2006,October,Salmon,Fall,0,0,-7854.193548,4308.064516,6068.064516,3648.354839,,63.29183673,60.1051144
2006/11/30,2006,November,Salmon,Fall,0,0,-7113.666667,4026.766667,5383.766667,2501.464286,,57.67596567,56.23488045
2006/12/31,2006,December,Salmon,Fall,0,0,-8007.419355,4133.032258,6539.419355,2328.967742,,49.49351351,49.28625337
2007/1/31,2007,January,Salmon,Fall,0,0,-5045.935484,4344.774194,3445.451613,2448.096774,,45.06027211,46.7628533
2007/2/28,2007,February,Salmon,Fall,0,12,-4075.964286,4360.714286,2495.285714,2500.5,,51.02136364,53.35151057
2007/3/31,2007,March,Salmon,Fall,10,72,-4585.967742,4015.741935,2977.548387,2507.068966,,57.60874832,60.05673854
2007/4/30,2007,April,Salmon,Fall,222,774,-3618.433333,2723.733333,2031.133333,2512.066667,,61.84446023,62.81169916
2007/5/31,2007,May,Salmon,Fall,152,423,-1297.032258,841.4193548,480.9354839,3009.774194,,67.37916667,65.60795148
2007/6/30,2007,June,Salmon,Fall,3,372,-2434.1,2473.333333,364.9333333,1873.633333,,71.20130624,71.44740533
2007/7/31,2007,July,Salmon,Fall,0,0,-10425.48387,4382.612903,6485.387097,1007.451613,,73.01409214,76.99161028
2007/8/31,2007,August,Salmon,Fall,0,0,-10172.58065,4421.322581,6739.774194,1006.451613,,72.86436314,76.7879567
2007/9/30,2007,September,Salmon,Fall,0,0,-8890.333333,4326.766667,5273.5,1013.1,,70.08039216,71.72891061
2007/10/31,2007,October,Salmon,Fall,0,0,-6574.83871,4254.709677,3123.83871,1538.741935,,62.97767123,63.10780619
2007/11/30,2007,November,Salmon,Fall,0,0,-5033.4,3487.266667,2886.066667,1657,,58.79786629,56.9027933
2007/12/31,2007,December,Salmon,Fall,0,0,-5080.645161,3272.741935,3270.064516,1431.806452,,48.98630137,48.55337838
2008/1/31,2008,January,Salmon,Fall,0,4,-3702.258065,3011.354839,2941.032258,2291.192308,,46.14422043,48.23283984
2008/2/29,2008,February,Salmon,Fall,13,59,-4223.172414,3169,3411.862069,2315.214286,,49.11587302,52.2057554
2008/3/31,2008,March,Salmon,Fall,4,32,-2143.714286,1780.096774,1560.451613,2164.516129,,56.48733154,58.65067385
2008/4/30,2008,April,Salmon,Fall,114,383,-3969.37931,1076.3,1228.7,2368.233333,,60.82486111,60.81265647
2008/5/31,2008,May,Salmon,Fall,1269,2691,-1750.733333,888.7419355,769.2903226,2750.193548,,66.49516129,65.65739247
2008/6/30,2008,June,Salmon,Fall,156,120,-1509.548387,930.8333333,752.7666667,1154.551724,,70.25375,73.32458333
2008/7/31,2008,July,Salmon,Fall,0,0,-2612.8,3476.354839,2180.387097,896.0322581,,72.45951417,76.76756393
2008/8/31,2008,August,Salmon,Fall,0,0,-3888.387097,3539.354839,1758.709677,865.1935484,,74.28778626,77.27432432
2008/9/30,2008,September,Salmon,Fall,0,0,-4832.571429,3939.533333,990.4666667,800.6666667,,,72.98930556
2008/10/31,2008,October,Salmon,Fall,0,0,-4517.774194,3767.419355,522.8387097,1005.612903,,,63.38198925
2008/11/30,2008,November,Salmon,Fall,0,0,243.1333333,2931.166667,2066.2,1087.466667,,,57.44666667
2008/12/31,2008,December,Salmon,Fall,0,0,7.129032258,1355.548387,1350.16129,1192.064516,,,49
2009/1/31,2009,January,Salmon,Fall,0,0,-4693,2072.290323,2394.774194,1150.83871,,48.96190476,49.64932796
2009/2/28,2009,February,Salmon,Fall,0,0,-4363.387097,1912.357143,1978,1500.678571,,,53.91770833
2009/3/31,2009,March,Salmon,Fall,4,32,-4043.464286,2863.258065,2820,1488.935484,,,59.60188679
2009/4/30,2009,April,Salmon,Fall,258,184,63.74193548,1407.1,1324.3,1540.4,,,62.14561892
2009/5/31,2009,May,Salmon,Fall,369,742,7772.533333,1039.774194,985.9354839,2184.548387,,,67.14516129
2009/6/30,2009,June,Salmon,Fall,2,28,3121.16129,1309.966667,510.9333333,1301.3,,,71.69361111
2009/7/31,2009,July,Salmon,Fall,0,0,-3872.3,3909.741935,6220,705.0967742,,,76.86877524
2009/8/31,2009,August,Salmon,Fall,0,0,-4755.037037,4114.193548,4030.096774,598.9354839,,,76.02647849
2009/9/30,2009,September,Salmon,Fall,0,0,-2981.655172,4093.933333,2441.466667,883.8333333,,,71.59194444
2009/10/31,2009,October,Salmon,Fall,0,0,-2300.83871,3949.16129,2009.774194,1803.451613,,,61.58494624
2009/11/30,2009,November,Salmon,Fall,0,0,-2092.9,2833.4,1505.6,1357.433333,,,54.48194444
2009/12/31,2009,December,Salmon,Fall,0,0,-3184.580645,2165.580645,3345.935484,1316.032258,,,49.01653226
2010/1/31,2010,January,Salmon,Fall,0,4,-3832.2,1603.451613,4019.580645,2065.935484,3654.5,48.92259508,50.61776581
2010/2/28,2010,February,Salmon,Fall,2,40,-995,3748.892857,3022.285714,2532.714286,,52.6819403,54.72008929
2010/3/31,2010,March,Salmon,Fall,12,28,-2398.709677,3323.677419,3653.354839,2998.322581,,55.98301887,58.89660326
2010/4/30,2010,April,Salmon,Fall,42,296,-2343.285714,811.9666667,684.5,4353.7,,59.82375,59.4875
2010/5/31,2010,May,Salmon,Fall,261,1709.5,-4036,1238.967742,974.2580645,4889.16129,,63.46572581,60.59744624
2010/6/30,2010,June,Salmon,Fall,133,339.8,-786.4666667,3101.066667,3310.866667,3894.033333,,69.76138889,66.32071307
2010/7/31,2010,July,Salmon,Fall,4,4,-1162.225806,4126.096774,5340.096774,1852.483871,,72.13803763,74.4905303
2010/8/31,2010,August,Salmon,Fall,0,0,-2730.5,4137.322581,6679.129032,1143.322581,,71.2319407,75.23838798
2010/9/30,2010,September,Salmon,Fall,0,0,-1830.357143,4075.533333,6327.666667,1713.4,,70.41236111,71.48791667
2010/10/31,2010,October,Salmon,Fall,0,0,-3777.096774,4117.064516,5110.935484,2320.903226,,66.14145357,64.54610215
2010/11/30,2010,November,Salmon,Fall,0,4,-3791,4106.366667,4965.5,1900.733333,,57.24242003,55.17638889
2010/12/31,2010,December,Salmon,Fall,82,48,-1836.451613,4050.741935,6842.935484,6974.129032,4193.6,51.22715054,52.075
2011/1/31,2011,January,Salmon,Fall,66,327,-1772,3955,6750.483871,12014.16129,963,47.97473118,48.69905914
2011/2/28,2011,February,Salmon,Fall,18,146.5,-5635.483871,3029,5919.285714,8697.892857,,50.11354167,50.32604167
2011/3/31,2011,March,Salmon,Fall,16,54,-4500.322581,2980.225806,3442.064516,12972.58065,64466.07143,53.26315789,53.55525606
2011/4/30,2011,April,Salmon,Fall,59,52,-4260.714286,2210.7,3883.266667,25690.53333,29934.2,60.72416667,59.15472222
2011/5/31,2011,May,Salmon,Fall,1482,1574.9,-2804.83871,1659.967742,1629.774194,12942.3871,,63.29932796,60.67620968
2011/6/30,2011,June,Salmon,Fall,5229,6645.1,-1750,3462.166667,6214.1,10528.83333,,67.73666667,63.33708333
2011/7/31,2011,July,Salmon,Fall,4,117.6,-1357.741935,4176.774194,7027.419355,8663.677419,,72.98679245,68.02647849
2011/8/31,2011,August,Salmon,Fall,0,4,-1585,4156.322581,7145.064516,5398.419355,,73.20725806,65.27244624
2011/9/30,2011,September,Salmon,Fall,0,0,-2248.709677,4133.166667,7104.033333,4330.9,,71.66293706,65.77430556
2011/10/31,2011,October,Salmon,Fall,0,0,-3628.064516,3990.451613,6566.677419,4668.225806,,65.34682861,60.4280914
2011/11/30,2011,November,Salmon,Fall,0,0,-4210.344828,3327.133333,3464.366667,2406.233333,,55.98609179,54.31180556
2011/12/31,2011,December,Salmon,Fall,0,0,-4514.516129,3894.548387,5177.129032,1694.419355,,48.31547779,47.22306649
2012/1/31,2012,January,Salmon,Fall,0,0,-2082.333333,2280.225806,3703.83871,1821.709677,,47.67204301,49.03884409
2012/2/29,2012,February,Salmon,Fall,0,0,-2452.258065,1895.206897,1804.862069,1587.275862,,51.84388489,53.58635057
2012/3/31,2012,March,Salmon,Fall,4,0,-4235.833333,1878.483871,1461.387097,1593.533333,,54.45592992,57.64021739
2012/4/30,2012,April,Salmon,Fall,2,44,-7657.741935,922.2333333,1336.766667,2483.533333,,60.52263889,60.93
2012/5/31,2012,May,Salmon,Fall,401,293,-4364.516129,1452.096774,1632,2951.709677,,67.73830645,64.88225806
2012/6/30,2012,June,Salmon,Fall,56,178.5,5367.857143,2049.033333,1488.333333,1443.033333,,70.62111111,69.62089136
2012/7/31,2012,July,Salmon,Fall,0,8,12889.03226,4083.129032,5658.935484,882.1290323,,72.90188172,75.743377
2012/8/31,2012,August,Salmon,Fall,0,0,7550,4352.032258,6170.83871,772.2258065,,72.64091521,76.75416667
2012/9/30,2012,September,Salmon,Fall,0,0,3623.870968,4108.1,4838.266667,946,,70.17222222,72.37872045
2012/10/31,2012,October,Salmon,Fall,0,0,-4261,3921.935484,3692.483871,1769.387097,,65.87607527,63.97956989
2012/11/30,2012,November,Salmon,Fall,0,0,-7054.193548,3929.866667,3006.766667,1275.4,,59.20833333,57.01305556
2012/12/31,2012,December,Salmon,Fall,332,98,-4983.225806,2926.677419,4232.516129,1925.193548,10962.85714,51.94535666,51.18037634
2013/1/31,2013,January,Salmon,Fall,0,4,-2767.5,1646.225806,2642.064516,1818.16129,,45.74798387,47.47674731
2013/2/28,2013,February,Salmon,Fall,6,9.5,-4460.967742,2600.642857,1737.571429,2305.928571,,50.4985119,51.6735119
2013/3/31,2013,March,Salmon,Fall,26,25,-672,2459.129032,2567.129032,1574.774194,,57.51497976,60.55283019
2013/4/30,2013,April,Salmon,Fall,408,1196,-510.3225806,454.7,1299.533333,2192.733333,,63.09722222,64.24416667
2013/5/31,2013,May,Salmon,Fall,965,1890.7,-3590.666667,1037.387097,891.0645161,2324.16129,,68.45268817,65.21825726
2013/6/30,2013,June,Salmon,Fall,4,4,-6711.935484,781.5666667,1897.266667,752.7333333,,71.01070932,75.05980529
2013/7/31,2013,July,Salmon,Fall,0,0,-4955.806452,3658.096774,5133.83871,576.8064516,,74.67665317,78.70552561
2013/8/31,2013,August,Salmon,Fall,0,0,-3993.928571,3804.129032,5787.677419,524.7419355,,72.42355316,76.21370968
2013/9/30,2013,September,Salmon,Fall,0,0,287.7419355,3290.9,3281.466667,833.1666667,,71.00041725,71.50388889
2013/10/31,2013,October,Salmon,Fall,0,0,2350.333333,2273.354839,1150.322581,1322.206897,,64.22637954,61.89878869
2013/11/30,2013,November,Salmon,Fall,0,0,1512,1739.933333,1928.266667,1144.32,,57.31944444,55.04617524
2013/12/31,2013,December,Salmon,Fall,0,0,,983.2258065,1638.032258,1014.064516,,48.01061828,46.59556452
2014/1/31,2014,January,Salmon,Fall,0,0,,435.4516129,1046.483871,856.0322581,,48.91305518,49.96303763
2014/2/28,2014,February,Salmon,Fall,0,0,,1292.107143,1234.535714,821.8928571,,53.69716841,55.80104478
2014/3/31,2014,March,Salmon,Fall,0,24,,2206.032258,2016.645161,843.9354839,,59.4388664,61.32176471
2014/4/30,2014,April,Salmon,Fall,0,411.7,,3030.966667,593.7333333,1769.733333,,63.88305556,63.55819444
2014/5/31,2014,May,Salmon,Fall,4,104,,1014.903226,261,1527.612903,,68.73239247,64.52876344
2014/6/30,2014,June,Salmon,Fall,0,0,,249.3,538.2,318.8214286,,73.45125348,75.14736111
2014/7/31,2014,July,Salmon,Fall,0,0,,608.2258065,1109.290323,253.5483871,,74.67244624,78.63655914
2014/8/31,2014,August,Salmon,Fall,0,0,,539.9354839,1609.354839,306.7741935,,74.78803763,76.83790323
2014/9/30,2014,September,Salmon,Fall,0,0,,1378.3,1984.266667,409.8,,72.67819444,73.78111111
2014/10/31,2014,October,Salmon,Fall,0,0,,717.7096774,351.7419355,624.4827586,,68.92847503,66
2014/11/30,2014,November,Salmon,Fall,0,0,,814.1666667,2090.1,983.1666667,,60.50041725,57.71
2014/12/31,2014,December,Salmon,Fall,41,0,,2215.032258,4226.83871,1281.677419,,54.77267833,54.32137097
2015/1/31,2015,January,Salmon,Fall,0,0,,1251.548387,3876.83871,921.4193548,,49.22153432,50.94018817
2015/2/28,2015,February,Salmon,Fall,0,12,,1000.821429,3976.714286,885.4615385,,55.47623318,57.74077381
2015/3/31,2015,March,Salmon,Fall,4,0,,1698.096774,1177.741935,636.0967742,,61.61621622,63.1032345
2015/4/30,2015,April,Salmon,Fall,0,0,,943.1,508.8,845.4666667,,63.74289733,64.30736111
2015/5/31,2015,May,Salmon,Fall,0,0,,319.2258065,500.516129,398.7741935,,67.62787551,71.23508065
2015/6/30,2015,June,Salmon,Fall,,,,362.4333333,295.6,189.6666667,,72.89986034,77.93180556
2015/7/31,2015,July,Salmon,Fall,,,,306.1935484,275.483871,130.7419355,,75.00432432,78.57303523
2015/8/31,2015,August,Salmon,Fall,,,,524.9354839,699.5483871,165.483871,,73.89099462,76.93571429
